date,trend,composite
2023-01-02,0.7049180327753293,0.7934426229427305
2023-01-09,0.8196721311341038,0.8737704917938727
2023-01-16,0.7868852458887396,0.8508196721221177
2023-01-23,0.7868852458887396,0.8508196721221177
2023-01-30,0.8360655737567858,0.88524590162975
2023-02-06,0.9016393442475141,0.9311475409732599
2023-02-13,0.8852459016248321,0.9196721311373823
2023-02-20,0.9016393442475141,0.9311475409732599
2023-02-27,0.852459016379468,0.8967213114656276
2023-03-06,0.8032786885114217,0.8622950819579951
2023-03-13,0.8032786885114217,0.8622950819579951
2023-03-20,0.8360655737567858,0.88524590162975
2023-03-27,0.7540983606433754,0.8278688524503628
2023-04-03,0.639344262284601,0.7475409835992206
2023-04-10,0.6885245901526472,0.781967213106853
2023-04-17,0.6885245901526472,0.781967213106853
2023-04-24,0.7049180327753293,0.7934426229427305
2023-05-01,0.639344262284601,0.7475409835992206
2023-05-08,0.655737704907283,0.7590163934350981
2023-05-15,0.6721311475299651,0.7704918032709756
2023-05-22,0.6721311475299651,0.7704918032709756
2023-05-29,0.6065573770392368,0.7245901639274658
2023-06-05,0.6229508196619189,0.7360655737633433
2023-06-12,0.6885245901526472,0.781967213106853
2023-06-19,0.6065573770392368,0.7245901639274658
2023-06-26,0.6065573770392368,0.7245901639274658
2023-07-03,0.6065573770392368,0.7245901639274658
2023-07-10,0.7213114753980113,0.8049180327786079
2023-07-17,0.655737704907283,0.7590163934350981
2023-07-24,0.6721311475299651,0.7704918032709756
2023-07-31,0.6229508196619189,0.7360655737633433
2023-08-07,0.639344262284601,0.7475409835992206
2023-08-14,0.5737704917938726,0.7016393442557107
2023-08-21,0.639344262284601,0.7475409835992206
2023-08-28,0.5737704917938726,0.7016393442557107
2023-09-04,0.6065573770392368,0.7245901639274658
2023-09-11,0.5901639344165547,0.7131147540915883
2023-09-18,0.655737704907283,0.7590163934350981
2023-09-25,0.655737704907283,0.7590163934350981
2023-10-02,0.5737704917938726,0.7016393442557107
2023-10-09,0.6065573770392368,0.7245901639274658
2023-10-16,0.6065573770392368,0.7245901639274658
2023-10-23,0.5901639344165547,0.7131147540915883
2023-10-30,0.6229508196619189,0.7360655737633433
2023-11-06,0.6065573770392368,0.7245901639274658
2023-11-13,0.5409836065485085,0.678688524583956
2023-11-20,0.5573770491711906,0.6901639344198334
2023-11-27,0.5737704917938726,0.7016393442557107
2023-12-04,0.5737704917938726,0.7016393442557107
2023-12-11,0.5737704917938726,0.7016393442557107
2023-12-18,0.5573770491711906,0.6901639344198334
2023-12-25,0.3278688524536415,0.529508196717549
2024-01-01,0.426229508189734,0.5983606557328138
2024-01-08,0.5737704917938726,0.7016393442557107
2024-01-15,0.5901639344165547,0.7131147540915883
2024-01-22,0.6229508196619189,0.7360655737633433
2024-01-29,0.7377049180206934,0.8163934426144854
2024-02-05,0.655737704907283,0.7590163934350981
2024-02-12,0.655737704907283,0.7590163934350981
2024-02-19,0.8032786885114217,0.8622950819579951
2024-02-26,0.8852459016248321,0.9196721311373823
2024-03-04,0.7540983606433754,0.8278688524503628
2024-03-11,0.7377049180206934,0.8163934426144854
2024-03-18,0.7377049180206934,0.8163934426144854
2024-03-25,0.639344262284601,0.7475409835992206
2024-04-01,0.639344262284601,0.7475409835992206
2024-04-08,0.655737704907283,0.7590163934350981
2024-04-15,0.7049180327753293,0.7934426229427305
2024-04-22,0.7213114753980113,0.8049180327786079
2024-04-29,0.6721311475299651,0.7704918032709756
2024-05-06,0.6229508196619189,0.7360655737633433
2024-05-13,0.7213114753980113,0.8049180327786079
2024-05-20,0.6229508196619189,0.7360655737633433
2024-05-27,0.6065573770392368,0.7245901639274658
2024-06-03,0.6065573770392368,0.7245901639274658
2024-06-10,0.5737704917938726,0.7016393442557107
2024-06-17,0.5409836065485085,0.678688524583956
2024-06-24,0.5409836065485085,0.678688524583956
2024-07-01,0.5081967213031443,0.655737704912201
2024-07-08,0.5901639344165547,0.7131147540915883
2024-07-15,0.6065573770392368,0.7245901639274658
2024-07-22,0.5573770491711906,0.6901639344198334
2024-07-29,0.5081967213031443,0.655737704912201
2024-08-05,0.5737704917938726,0.7016393442557107
2024-08-12,0.49180327868046225,0.6442622950763235
2024-08-19,0.4754098360577802,0.6327868852404461
2024-08-26,0.5901639344165547,0.7131147540915883
2024-09-02,0.5409836065485085,0.678688524583956
2024-09-09,0.5409836065485085,0.678688524583956
2024-09-16,0.5573770491711906,0.6901639344198334
2024-09-23,0.4754098360577802,0.6327868852404461
2024-09-30,0.44262295081241604,0.6098360655686912
2024-10-07,0.4754098360577802,0.6327868852404461
2024-10-14,0.49180327868046225,0.6442622950763235
2024-10-21,0.5409836065485085,0.678688524583956
2024-10-28,0.4590163934350981,0.6213114754045687
2024-11-04,0.4754098360577802,0.6327868852404461
2024-11-11,0.5081967213031443,0.655737704912201
2024-11-18,0.49180327868046225,0.6442622950763235
2024-11-25,0.4590163934350981,0.6213114754045687
2024-12-02,0.5081967213031443,0.655737704912201
2024-12-09,0.5081967213031443,0.655737704912201
2024-12-16,0.4590163934350981,0.6213114754045687
2024-12-23,0.2786885245855953,0.4950819672099167
2024-12-30,0.24590163934023113,0.47213114753816177
2025-01-06,0.4754098360577802,0.6327868852404461
2025-01-13,0.4754098360577802,0.6327868852404461
2025-01-20,0.5081967213031443,0.655737704912201
2025-01-27,0.5081967213031443,0.655737704912201
2025-02-03,0.5409836065485085,0.678688524583956
2025-02-10,0.5245901639258265,0.6672131147480784
2025-02-17,0.6229508196619189,0.7360655737633433
2025-02-24,0.5081967213031443,0.655737704912201
2025-03-03,0.4754098360577802,0.6327868852404461
2025-03-10,0.44262295081241604,0.6098360655686912
2025-03-17,0.4754098360577802,0.6327868852404461
2025-03-24,0.44262295081241604,0.6098360655686912
2025-03-31,0.3934426229443698,0.5754098360610589
2025-04-07,0.36065573769900566,0.552459016389304
2025-04-14,0.36065573769900566,0.552459016389304
2025-04-21,0.36065573769900566,0.552459016389304
2025-04-28,0.3278688524536415,0.529508196717549
2025-05-05,0.3278688524536415,0.529508196717549
2025-05-12,0.3442622950763236,0.5409836065534265
2025-05-19,0.3442622950763236,0.5409836065534265
2025-05-26,0.29508196720827734,0.5065573770457941
2025-06-02,0.3278688524536415,0.529508196717549
2025-06-09,0.31147540983095945,0.5180327868816716
2025-06-16,0.3442622950763236,0.5409836065534265
2025-06-23,0.3934426229443698,0.5754098360610589
2025-06-30,0.29508196720827734,0.5065573770457941
2025-07-07,0.2786885245855953,0.4950819672099167
2025-07-14,0.31147540983095945,0.5180327868816716
2025-07-21,0.31147540983095945,0.5180327868816716
2025-07-28,0.3442622950763236,0.5409836065534265
2025-08-04,0.44262295081241604,0.6098360655686912
2025-08-11,0.5737704917938726,0.7016393442557107
2025-08-18,0.5409836065485085,0.678688524583956
2025-08-25,0.4754098360577802,0.6327868852404461
2025-09-01,0.4590163934350981,0.6213114754045687
2025-09-08,0.49180327868046225,0.6442622950763235
2025-09-15,0.426229508189734,0.5983606557328138
2025-09-22,0.49180327868046225,0.6442622950763235
2025-09-29,0.4098360655670519,0.5868852458969362
2025-10-06,0.5409836065485085,0.678688524583956
2025-10-13,0.4590163934350981,0.6213114754045687
2025-10-20,0.3770491803216877,0.5639344262251813
2025-10-27,0.3278688524536415,0.529508196717549
2025-11-03,0.213114754094867,0.4491803278664069
