date,trend,composite
2021-09-20,0.6162790697602758,0.731395348832193
2021-09-27,0.6279069767368848,0.7395348837158193
2021-10-04,0.6046511627836668,0.7232558139485668
2021-10-11,0.5697674418538399,0.6988372092976879
2021-10-18,0.6395348837134938,0.7476744185994456
2021-10-25,0.6395348837134938,0.7476744185994456
2021-11-01,0.5697674418538399,0.6988372092976879
2021-11-08,0.6627906976667117,0.7639534883666982
2021-11-15,0.6279069767368848,0.7395348837158193
2021-11-22,0.5930232558070578,0.7151162790649405
2021-11-29,0.6046511627836668,0.7232558139485668
2021-12-06,0.6162790697602758,0.731395348832193
2021-12-13,0.6162790697602758,0.731395348832193
2021-12-20,0.5465116279006219,0.6825581395304353
2021-12-27,0.41860465115792317,0.5930232558105462
2022-01-03,0.6976744185965387,0.788372093017577
2022-01-10,0.7790697674328014,0.845348837202961
2022-01-17,0.7674418604561926,0.8372093023193348
2022-01-24,0.8139534883626284,0.8697674418538399
2022-01-31,0.7674418604561926,0.8372093023193348
2022-02-07,0.8372093023158463,0.8860465116210925
2022-02-14,0.9767441860351541,0.9837209302246079
2022-02-21,0.9069767441755002,0.9348837209228502
2022-02-28,0.8372093023158463,0.8860465116210925
2022-03-07,0.9186046511521092,0.9430232558064764
2022-03-14,0.9186046511521092,0.9430232558064764
2022-03-21,0.9302325581287182,0.9511627906901028
2022-03-28,0.9999999999883721,0.9999999999918605
2022-04-04,0.9302325581287182,0.9511627906901028
2022-04-11,0.8139534883626284,0.8697674418538399
2022-04-18,0.9302325581287182,0.9511627906901028
2022-04-25,0.9069767441755002,0.9348837209228502
2022-05-02,0.8023255813860194,0.8616279069702135
2022-05-09,0.8953488371988912,0.9267441860392238
2022-05-16,0.8488372092924553,0.8941860465047187
2022-05-23,0.8372093023158463,0.8860465116210925
2022-05-30,0.7674418604561926,0.8372093023193348
2022-06-06,0.8139534883626284,0.8697674418538399
2022-06-13,0.7906976744094104,0.8534883720865873
2022-06-20,0.8604651162690643,0.9023255813883451
2022-06-27,0.8023255813860194,0.8616279069702135
2022-07-04,0.7906976744094104,0.8534883720865873
2022-07-11,0.7558139534795836,0.8290697674357084
2022-07-18,0.7558139534795836,0.8290697674357084
2022-07-25,0.7790697674328014,0.845348837202961
2022-08-01,0.7674418604561926,0.8372093023193348
2022-08-08,0.7209302325497566,0.8046511627848296
2022-08-15,0.6744186046433207,0.7720930232503245
2022-08-22,0.7790697674328014,0.845348837202961
2022-08-29,0.7209302325497566,0.8046511627848296
2022-09-05,0.6976744185965387,0.788372093017577
2022-09-12,0.7093023255731477,0.7965116279012033
2022-09-19,0.7906976744094104,0.8534883720865873
2022-09-26,0.7325581395263656,0.8127906976684558
2022-10-03,0.6627906976667117,0.7639534883666982
2022-10-10,0.6976744185965387,0.788372093017577
2022-10-17,0.7558139534795836,0.8290697674357084
2022-10-24,0.6395348837134938,0.7476744185994456
2022-10-31,0.7209302325497566,0.8046511627848296
2022-11-07,0.6860465116199297,0.7802325581339508
2022-11-14,0.7674418604561926,0.8372093023193348
2022-11-21,0.6860465116199297,0.7802325581339508
2022-11-28,0.6860465116199297,0.7802325581339508
2022-12-05,0.6744186046433207,0.7720930232503245
2022-12-12,0.6976744185965387,0.788372093017577
2022-12-19,0.6395348837134938,0.7476744185994456
2022-12-26,0.49999999999418604,0.6499999999959303
2023-01-02,0.5465116279006219,0.6825581395304353
2023-01-09,0.6395348837134938,0.7476744185994456
2023-01-16,0.6511627906901027,0.7558139534830719
2023-01-23,0.6162790697602758,0.731395348832193
2023-01-30,0.6976744185965387,0.788372093017577
2023-02-06,0.7093023255731477,0.7965116279012033
2023-02-13,0.7209302325497566,0.8046511627848296
2023-02-20,0.6860465116199297,0.7802325581339508
2023-02-27,0.6279069767368848,0.7395348837158193
2023-03-06,0.6395348837134938,0.7476744185994456
2023-03-13,0.6744186046433207,0.7720930232503245
2023-03-20,0.6511627906901027,0.7558139534830719
2023-03-27,0.6162790697602758,0.731395348832193
2023-04-03,0.5697674418538399,0.6988372092976879
2023-04-10,0.6046511627836668,0.7232558139485668
2023-04-17,0.5465116279006219,0.6825581395304353
2023-04-24,0.5348837209240129,0.674418604646809
2023-05-01,0.48837209301757706,0.6418604651123039
2023-05-08,0.511627906970795,0.6581395348795565
2023-05-15,0.523255813947404,0.6662790697631827
2023-05-22,0.5348837209240129,0.674418604646809
2023-05-29,0.523255813947404,0.6662790697631827
2023-06-05,0.523255813947404,0.6662790697631827
2023-06-12,0.5465116279006219,0.6825581395304353
2023-06-19,0.5465116279006219,0.6825581395304353
2023-06-26,0.4767441860409681,0.6337209302286777
2023-07-03,0.49999999999418604,0.6499999999959303
2023-07-10,0.5465116279006219,0.6825581395304353
2023-07-17,0.5348837209240129,0.674418604646809
2023-07-24,0.511627906970795,0.6581395348795565
2023-07-31,0.48837209301757706,0.6418604651123039
2023-08-07,0.4767441860409681,0.6337209302286777
2023-08-14,0.4534883720877501,0.6174418604614251
2023-08-21,0.4651162790643591,0.6255813953450513
2023-08-28,0.4651162790643591,0.6255813953450513
2023-09-04,0.4651162790643591,0.6255813953450513
2023-09-11,0.4651162790643591,0.6255813953450513
2023-09-18,0.44186046511114113,0.6093023255777987
2023-09-25,0.44186046511114113,0.6093023255777987
2023-10-02,0.41860465115792317,0.5930232558105462
2023-10-09,0.4651162790643591,0.6255813953450513
2023-10-16,0.44186046511114113,0.6093023255777987
2023-10-23,0.43023255813453215,0.6011627906941726
2023-10-30,0.4069767441813142,0.58488372092692
2023-11-06,0.43023255813453215,0.6011627906941726
2023-11-13,0.3953488372047052,0.5767441860432936
2023-11-20,0.3720930232514873,0.560465116276041
